263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CML108,0.47952,0.4214,0.37962,0.37599,0.40505,0.30333,0.39779,0.36691,0.49042,0.38507,0.37599,0.47589,0.2997,0.38507,0.33785,0.40323,0.40505,0.35601,0.32695,0.29244,0.27246,0.36509,0.47044,0.37417,0.35601,0.38689,0.40687,0.28699,0.4214,0.34693,0.37236,0.36146,0.41958,0.31242,0.41232,0.43048,0.38325,0.35964,0.29062,0.28699,0.37236,0.45591,0.38325,0.39779,0.40505,0.46862,0.37236,0.38689,0.37417,0.30697,0.36509,0.40323,0.45409,0.38507,0.39597,0.41413,0.43048,0.44138,0.4323,0.41777,0.33603,0.36872,0.33966,0.3887,0.32513,0.3996,0.54491,1.01899,0.51222,0.4214,0.49769,0.46318,0.46862,0.47589,0.40505,0.4105,0.50858,0.31787,0.47952,0.49042,0.48497,0.50858,0.48134,0.46681,0.5213,0.42503,0.48497,0.4995,0.46136,0.40323,0.34874,0.45046,0.45954,0.48134,0.50132,0.45591,0.48134,0.39779,0.4886,0.47589,0.40142,0.52675,0.45954,0.34148,0.43593,0.36146,0.39597,0.28699,0.36691,0.39779,0.37236,0.38689,0.38689,0.36327,0.43411,0.40142,0.44138,0.29607,0.39052,0.40868,0.39052,0.40505,0.48316,0.40142,0.37599,0.40142,0.47407,0.3887,0.41413,0.34329,0.35419,0.45773,0.33785,0.44138,0.49042,0.48679,0.44138,0.47952,0.42866,0.42685,0.42685,0.41958,0.38507,0.37236,0.35056,0.41413,0.36509,0.33421,0.41595,0.39234,0.37054,0.41595,0.36872,0.40687,0.42685,0.39234,0.40505,0.38507,0.39597,0.33785,0.36146,0.34511,0.36146,0.42866,0.25793,0.35238,0.36146,0.39779,0.45046,0.38144,0.41777,0.37417,0.4214,0.42685,0.36146,0.42322,0.41232,0.45409,0.36509,0.35964,0.42866,0.4214,0.48316,0.54854,0.41232,0.43956,0.32876,0.28335,0.36146,0.4323,0.44683,0.34329,0.30152,0.2888,0.40142,0.4105,0.43411,0.52312,0.35783,0.37236,0.35419,0.44138,0.45409,0.4214,0.47407,0.4214,0.46136,0.4432,0.39234,0.39597,0.43956,0.2997,0.32695,0.40142,0.29244,0.28154,0.40323,0.40687,0.35056,0.33421,0.42866,0.44864,0.37054,0.36872,0.40142,0.37417,0.32876,0.41777,0.39779,0.38507,0.39234,0.39234,0.44501,0.49224,0.35964,0.4105,0.45591,0.49769,0.4105,0.34148,0.50132,0.37962,0.35056,0.47407,0.41595,0.5104,0.4214,0.44138,0.44683,0.3887,0.26519,0.40505,0.43048,0.44683,0.39052,0.32331,0.48316,0.45409,0.33603,0.40142,0.40505,0.35056,0.41413
CML11,0.4886,0.39597,0.37599,0.39779,0.37236,0.30878,0.37054,0.39415,0.44138,0.37417,0.43411,0.50495,0.3215,0.35056,0.29607,0.32695,0.40505,0.39415,0.3324,0.34693,0.34148,0.33058,0.4105,0.35964,0.38325,0.33058,0.37599,0.30333,0.42685,0.29425,0.4432,0.37054,0.36327,0.29789,0.39234,0.34874,0.31423,0.30878,0.30878,0.3215,0.33966,0.38325,0.39415,0.41232,0.37054,0.39779,0.32331,0.35783,0.39779,0.34329,0.34874,0.42503,0.43048,0.4105,0.39415,0.38689,0.39052,0.42866,0.40868,0.46499,0.32513,0.30152,0.33421,0.40868,0.34874,0.75561,0.4995,0.51222,1.00627,0.53583,0.56852,0.57034,0.46136,0.50677,0.49042,0.45954,0.55763,0.31423,0.55036,0.51403,0.52312,0.55763,0.50677,0.48679,0.53038,0.51585,0.51948,0.53946,0.49042,0.3887,0.40323,0.50314,0.55581,0.45954,0.50677,0.47771,0.55218,0.57034,0.51403,0.50677,0.4886,0.46499,0.47044,0.35783,0.43048,0.3887,0.34511,0.28335,0.36691,0.36872,0.37599,0.36509,0.45409,0.39597,0.3996,0.49405,0.36327,0.27972,0.38507,0.37417,0.34874,0.45046,0.4323,0.34329,0.40142,0.49587,0.51585,0.43775,0.45409,0.40142,0.38689,0.40142,0.3106,0.40687,0.52493,0.43775,0.4214,0.44501,0.45591,0.40323,0.38144,0.43048,0.38144,0.38689,0.40142,0.45046,0.40142,0.33966,0.47226,0.35238,0.32695,0.46136,0.43775,0.44683,0.41777,0.37054,0.49769,0.43956,0.4886,0.32513,0.36146,0.40687,0.37417,0.39779,0.26337,0.36509,0.41232,0.34874,0.36146,0.3996,0.46318,0.40142,0.37962,0.37417,0.35783,0.4323,0.41777,0.45409,0.37599,0.31968,0.50314,0.49042,0.5994,0.5104,0.49405,0.51948,0.32513,0.27427,0.31787,0.44501,0.47771,0.31605,0.29244,0.31423,0.34874,0.56308,0.53038,0.5104,0.3106,0.38507,0.44501,0.57034,0.45046,0.55581,0.53038,0.45228,0.43593,0.48316,0.40142,0.40687,0.45954,0.27972,0.38689,0.33058,0.30878,0.31423,0.41958,0.37054,0.37599,0.3324,0.41777,0.43411,0.30878,0.37236,0.42685,0.37599,0.34693,0.40323,0.35783,0.35783,0.43775,0.37236,0.4214,0.44138,0.37054,0.42685,0.44864,0.51222,0.44138,0.36327,0.48497,0.42866,0.41232,0.47226,0.45591,0.41413,0.37236,0.41777,0.43775,0.38507,0.27064,0.41595,0.40868,0.37236,0.36146,0.3324,0.46318,0.43593,0.37599,0.37962,0.43411,0.4105,0.45954
CML14,0.41958,0.36509,0.4105,0.37781,0.41232,0.3106,0.44138,0.41595,0.45228,0.41958,0.45046,0.51585,0.33421,0.35238,0.30878,0.30333,0.40868,0.36691,0.39234,0.32876,0.27246,0.33421,0.35783,0.35056,0.32513,0.2997,0.38325,0.24521,0.38507,0.31787,0.44683,0.4214,0.34329,0.31242,0.42685,0.37417,0.33603,0.32876,0.23976,0.24158,0.40687,0.39234,0.41595,0.39779,0.34148,0.40142,0.31787,0.34693,0.41232,0.36327,0.34148,0.43775,0.38689,0.35964,0.40687,0.35783,0.37417,0.34148,0.40868,0.47407,0.4214,0.34693,0.41413,0.40505,0.3887,0.3996,0.4432,0.4214,0.53583,1.00809,0.4886,0.49587,0.45591,0.5104,0.44501,0.43775,0.50132,0.25248,0.4886,0.43593,0.50314,0.45591,0.44501,0.47226,0.41595,0.49224,0.50858,0.50314,0.37236,0.48134,0.34693,0.43775,0.43956,0.44864,0.44864,0.4886,0.48497,0.44683,0.53401,0.4886,0.48497,0.41595,0.41595,0.44138,0.43411,0.36146,0.34874,0.2997,0.38325,0.34693,0.35783,0.36872,0.39052,0.38507,0.44138,0.45954,0.4323,0.30152,0.33421,0.37417,0.32876,0.41777,0.37962,0.35419,0.37417,0.40323,0.45046,0.37599,0.45409,0.41958,0.38144,0.42322,0.33421,0.35964,0.49405,0.46862,0.40687,0.3887,0.47589,0.48497,0.35238,0.44501,0.40505,0.37054,0.41413,0.4105,0.37054,0.29425,0.41413,0.37236,0.3324,0.39779,0.45409,0.43048,0.4105,0.42685,0.47952,0.44501,0.44864,0.39052,0.39052,0.36691,0.3215,0.35601,0.26701,0.33785,0.41958,0.34148,0.36509,0.40505,0.4323,0.36146,0.40505,0.3887,0.37599,0.4105,0.41232,0.42322,0.37417,0.30152,0.50132,0.50858,0.54128,0.51767,0.46681,0.42866,0.35056,0.23068,0.29062,0.3996,0.41413,0.28517,0.22886,0.27064,0.33785,0.49405,0.47044,0.51403,0.37236,0.40323,0.43593,0.49042,0.45409,0.51222,0.51767,0.46862,0.45954,0.4995,0.4432,0.44683,0.43775,0.32331,0.34511,0.30515,0.35783,0.31242,0.45046,0.3887,0.39597,0.32695,0.39597,0.37054,0.25066,0.37236,0.36327,0.47589,0.29062,0.44138,0.36327,0.37781,0.36509,0.34511,0.42503,0.43048,0.42322,0.3996,0.45591,0.48316,0.46499,0.33966,0.40142,0.45409,0.37417,0.43775,0.48679,0.43775,0.40142,0.40868,0.41777,0.35783,0.31423,0.37054,0.36509,0.41232,0.35419,0.35601,0.51403,0.3887,0.35419,0.42685,0.40505,0.39597,0.4323
CML154Q,0.47589,0.3887,0.44683,0.4432,0.47952,0.39779,0.46136,0.39234,0.5213,0.43048,0.43956,0.50495,0.34693,0.44138,0.45954,0.45409,0.36327,0.44138,0.37599,0.31242,0.35601,0.39415,0.46136,0.41595,0.40868,0.44138,0.41595,0.31423,0.40868,0.4323,0.45409,0.42503,0.52675,0.32695,0.41958,0.41958,0.42685,0.41595,0.3106,0.31423,0.40323,0.52856,0.46318,0.45228,0.43411,0.46499,0.38507,0.42685,0.38689,0.39052,0.35783,0.48134,0.46136,0.40868,0.42685,0.41413,0.39052,0.44138,0.45228,0.45954,0.36509,0.39597,0.4214,0.43411,0.35238,0.43411,0.44864,0.49769,0.56852,0.4886,0.99537,0.56489,0.54491,0.51767,0.47044,0.43956,0.53583,0.24703,0.48316,0.49587,0.53946,0.52312,0.47407,0.53401,0.53401,0.43048,0.47589,0.45954,0.47771,0.3996,0.41413,0.5431,0.50132,0.43956,0.49769,0.49042,0.50132,0.4886,0.51403,0.54128,0.44683,0.43411,0.49042,0.42322,0.46136,0.42866,0.4323,0.33603,0.40323,0.40505,0.40687,0.39234,0.46136,0.44683,0.46499,0.47589,0.40687,0.35419,0.41232,0.41413,0.4214,0.43593,0.54854,0.47407,0.38507,0.47589,0.47407,0.4214,0.47044,0.41232,0.37236,0.44683,0.40687,0.39415,0.44683,0.44683,0.44138,0.45409,0.40142,0.43593,0.47044,0.48497,0.35783,0.40687,0.41232,0.44864,0.3887,0.3324,0.48316,0.39234,0.40323,0.50132,0.43411,0.42866,0.46318,0.36691,0.46136,0.42503,0.5104,0.35056,0.40868,0.38325,0.3887,0.48134,0.33421,0.38325,0.46681,0.4323,0.42685,0.50495,0.41413,0.43593,0.40142,0.47044,0.4105,0.43048,0.4105,0.42322,0.38689,0.36509,0.45228,0.45228,0.54854,0.45591,0.49042,0.45954,0.4105,0.34329,0.4105,0.41777,0.42322,0.42685,0.3215,0.3215,0.35964,0.46681,0.47226,0.44864,0.39415,0.4323,0.39415,0.47771,0.46862,0.47589,0.50314,0.45409,0.45773,0.47226,0.4323,0.43593,0.47589,0.37054,0.43775,0.37781,0.35419,0.33966,0.46862,0.41958,0.35601,0.35238,0.42322,0.40505,0.3324,0.3887,0.39597,0.44501,0.34693,0.35419,0.40323,0.38507,0.45773,0.42503,0.38507,0.4995,0.36872,0.43775,0.4105,0.5322,0.4105,0.39779,0.47771,0.43593,0.4105,0.4432,0.48134,0.47771,0.37599,0.45954,0.48316,0.44138,0.27246,0.4323,0.40323,0.46862,0.43048,0.31787,0.47044,0.44683,0.41595,0.41232,0.4432,0.41595,0.46499
CML157Q,0.48316,0.43048,0.46318,0.43956,0.41232,0.42322,0.45228,0.43593,0.49769,0.42866,0.46862,0.57761,0.34511,0.41958,0.40505,0.41595,0.36146,0.43775,0.2997,0.34148,0.31605,0.39779,0.44501,0.39779,0.4432,0.40323,0.42866,0.26156,0.39779,0.38689,0.52675,0.4432,0.42866,0.34874,0.41958,0.43956,0.4323,0.40323,0.28154,0.27609,0.45409,0.45046,0.47589,0.47589,0.4214,0.52493,0.40323,0.43956,0.44138,0.37599,0.39597,0.46499,0.50314,0.45591,0.44138,0.43048,0.38689,0.42322,0.48134,0.48679,0.41413,0.35601,0.42685,0.41595,0.41232,0.44501,0.46318,0.46318,0.57034,0.49587,0.56489,1.01717,0.56489,0.57034,0.54128,0.52675,0.58669,0.27791,0.55036,0.47044,0.45954,0.53583,0.55944,0.51222,0.52675,0.49405,0.5213,0.53583,0.49405,0.41958,0.35056,0.49224,0.57216,0.49042,0.54673,0.52312,0.54128,0.51585,0.52675,0.57397,0.50314,0.45773,0.50495,0.40868,0.4432,0.39597,0.48316,0.36872,0.4323,0.43775,0.43956,0.4105,0.47407,0.47952,0.47771,0.52675,0.40868,0.39234,0.39052,0.41958,0.4214,0.44864,0.49042,0.43956,0.41777,0.46862,0.56489,0.46681,0.49587,0.47771,0.40323,0.44501,0.44864,0.39052,0.55399,0.51948,0.47589,0.47226,0.42866,0.46681,0.48134,0.53401,0.37236,0.41958,0.46681,0.43956,0.40505,0.31605,0.53765,0.46499,0.3996,0.46318,0.47589,0.46862,0.47407,0.40868,0.47952,0.44138,0.53583,0.37054,0.38689,0.35601,0.43048,0.45409,0.30515,0.36691,0.44501,0.40323,0.44138,0.48134,0.44683,0.4323,0.44501,0.46499,0.37781,0.46499,0.46318,0.46499,0.39779,0.31968,0.53401,0.52312,0.56852,0.55399,0.51403,0.51585,0.43775,0.26701,0.37781,0.47226,0.47771,0.40687,0.28154,0.29789,0.42866,0.54673,0.51767,0.55218,0.36872,0.39415,0.45773,0.51767,0.49042,0.53946,0.53038,0.43411,0.44864,0.45409,0.49587,0.49769,0.52675,0.40868,0.38507,0.39415,0.38689,0.2888,0.45773,0.40505,0.35419,0.3996,0.44864,0.45773,0.31968,0.41595,0.47226,0.39779,0.31787,0.42322,0.3887,0.43593,0.47589,0.39597,0.44138,0.45228,0.37781,0.43593,0.45228,0.51767,0.47044,0.40868,0.5431,0.49224,0.42503,0.52675,0.54854,0.49224,0.42322,0.44864,0.46862,0.47044,0.28699,0.45773,0.44864,0.4886,0.37417,0.38507,0.50314,0.49224,0.43411,0.3996,0.44864,0.40505,0.47044
CML158Q,0.4432,0.41413,0.44683,0.4105,0.3996,0.35783,0.39415,0.42685,0.46318,0.42866,0.36691,0.49224,0.34511,0.39052,0.37054,0.35056,0.33603,0.35964,0.36691,0.26156,0.27427,0.37417,0.40687,0.37417,0.34874,0.39415,0.39234,0.25066,0.28699,0.36327,0.44138,0.35964,0.38507,0.31242,0.38144,0.40142,0.37417,0.37417,0.24884,0.24339,0.45228,0.39234,0.44683,0.36872,0.38144,0.45954,0.37599,0.37599,0.37599,0.35601,0.36872,0.49587,0.40687,0.36872,0.35964,0.35601,0.39234,0.41232,0.40868,0.50132,0.32513,0.36146,0.38325,0.35056,0.30152,0.36146,0.42866,0.46862,0.46136,0.45591,0.54491,0.56489,1.01172,0.5322,0.45228,0.4214,0.47952,0.24521,0.47771,0.43956,0.4432,0.49042,0.41595,0.48316,0.50677,0.42866,0.45046,0.47589,0.50495,0.38507,0.40323,0.46318,0.45409,0.42866,0.45591,0.45409,0.46318,0.43411,0.48679,0.46499,0.50314,0.47407,0.47407,0.32695,0.38144,0.36509,0.45591,0.30515,0.34874,0.37417,0.35964,0.37417,0.41413,0.46681,0.4432,0.39597,0.43048,0.37054,0.37054,0.41777,0.35964,0.42322,0.41595,0.37962,0.29607,0.44683,0.49224,0.39779,0.42503,0.35964,0.3996,0.35964,0.40142,0.32876,0.41777,0.4432,0.39779,0.41595,0.46681,0.45773,0.46681,0.42322,0.34693,0.33421,0.38325,0.41413,0.3215,0.38325,0.41958,0.37962,0.32695,0.47044,0.46499,0.4432,0.39779,0.36509,0.43775,0.41232,0.4214,0.33603,0.39597,0.32513,0.34329,0.41595,0.26882,0.30333,0.40868,0.36691,0.40687,0.45591,0.41958,0.40687,0.36146,0.44501,0.37599,0.39597,0.44138,0.35601,0.39597,0.29789,0.4995,0.49587,0.50314,0.49587,0.45046,0.43411,0.35056,0.25793,0.33603,0.36872,0.34693,0.34693,0.23068,0.25248,0.40868,0.47771,0.55399,0.46862,0.39415,0.40323,0.42503,0.48316,0.43956,0.47589,0.52312,0.44501,0.48679,0.42503,0.4432,0.43956,0.47044,0.33785,0.4105,0.34329,0.35056,0.29244,0.37236,0.35783,0.35964,0.3215,0.46862,0.4432,0.35964,0.38144,0.36691,0.3996,0.29244,0.47226,0.4214,0.36509,0.41413,0.37962,0.40687,0.40868,0.33966,0.40868,0.41777,0.49769,0.39415,0.39052,0.44501,0.50677,0.36327,0.47226,0.50132,0.49769,0.38325,0.4105,0.44501,0.40505,0.30152,0.3887,0.40142,0.43593,0.33966,0.31423,0.43775,0.45591,0.40142,0.39779,0.40687,0.38144,0.43048
CML218,0.44864,0.38144,0.4105,0.38507,0.35601,0.34329,0.47226,0.4214,0.48134,0.40323,0.47771,0.5994,0.35601,0.38507,0.36691,0.39779,0.38689,0.36691,0.33966,0.34693,0.31605,0.34148,0.41413,0.37054,0.3887,0.39779,0.40505,0.29789,0.42685,0.36146,0.42866,0.4105,0.37781,0.35238,0.38144,0.4214,0.40142,0.36509,0.30515,0.31423,0.47589,0.36327,0.46318,0.42322,0.39597,0.48679,0.3887,0.40868,0.46318,0.3996,0.40687,0.4323,0.47044,0.39779,0.44501,0.41413,0.3996,0.4432,0.4432,0.44138,0.36872,0.35238,0.37054,0.44138,0.38325,0.37236,0.43411,0.47589,0.50677,0.5104,0.51767,0.57034,0.5322,1.00627,0.50677,0.45773,0.51222,0.28335,0.47952,0.45228,0.50495,0.5322,0.46681,0.47952,0.48316,0.46499,0.51222,0.50858,0.45591,0.39234,0.41958,0.50858,0.49769,0.50858,0.48134,0.47589,0.47952,0.44683,0.5213,0.51403,0.44501,0.44138,0.47407,0.41413,0.42866,0.36146,0.47589,0.37599,0.37962,0.38507,0.3996,0.44138,0.43775,0.45591,0.50677,0.48316,0.44501,0.39597,0.3887,0.43775,0.38144,0.42866,0.42503,0.40505,0.34693,0.4214,0.5104,0.39597,0.48679,0.44501,0.41413,0.47407,0.41232,0.37781,0.47589,0.54128,0.49042,0.41777,0.43411,0.45409,0.42322,0.47952,0.37054,0.32331,0.45773,0.36872,0.39597,0.34874,0.5322,0.4105,0.34693,0.41232,0.43956,0.47044,0.46862,0.35783,0.47044,0.42866,0.50495,0.36327,0.44501,0.35964,0.41958,0.47407,0.29789,0.38507,0.47771,0.3887,0.4432,0.47044,0.48316,0.36872,0.43593,0.42685,0.38325,0.46862,0.39597,0.35964,0.36327,0.34329,0.50132,0.48316,0.5431,0.52675,0.4995,0.48679,0.41777,0.28335,0.39779,0.35783,0.35964,0.40868,0.30515,0.30697,0.43956,0.51403,0.54128,0.5322,0.37962,0.38689,0.42866,0.5213,0.49405,0.52675,0.51948,0.44138,0.46681,0.4995,0.43956,0.4432,0.53583,0.35964,0.38144,0.38144,0.37054,0.31605,0.48134,0.37781,0.37781,0.37781,0.51403,0.46862,0.31605,0.41232,0.44864,0.43048,0.34874,0.43411,0.41595,0.44683,0.45773,0.41777,0.4214,0.41777,0.35238,0.42866,0.42322,0.47044,0.48679,0.39597,0.49224,0.49042,0.43411,0.52856,0.55218,0.45409,0.40687,0.39415,0.42322,0.36691,0.32876,0.4432,0.47407,0.4105,0.3215,0.37417,0.53946,0.47226,0.38144,0.3996,0.45046,0.4105,0.45773
CML220,0.41232,0.40687,0.41958,0.40142,0.38325,0.37054,0.4105,0.43048,0.43956,0.42503,0.42866,0.53401,0.36691,0.4214,0.37054,0.37781,0.34693,0.38507,0.3106,0.45591,0.38325,0.37417,0.46136,0.34693,0.36691,0.33966,0.38507,0.32513,0.43048,0.36872,0.43411,0.46499,0.39415,0.32876,0.3887,0.35964,0.39597,0.37054,0.33603,0.34511,0.35601,0.40505,0.39415,0.37781,0.3215,0.44501,0.39415,0.42685,0.36872,0.41777,0.40868,0.37236,0.41413,0.34329,0.43775,0.33421,0.36872,0.39234,0.36872,0.36146,0.38507,0.36146,0.37236,0.37054,0.35419,0.39597,0.42685,0.40505,0.49042,0.44501,0.47044,0.54128,0.45228,0.50677,0.99537,0.43411,0.47771,0.31787,0.45409,0.40687,0.47044,0.44501,0.39234,0.46862,0.39779,0.35964,0.46681,0.55036,0.44864,0.37781,0.40868,0.43048,0.43593,0.44138,0.43048,0.50495,0.45046,0.42322,0.45409,0.47044,0.45046,0.43593,0.51767,0.39052,0.41777,0.38325,0.44501,0.29244,0.36509,0.39234,0.38689,0.36146,0.43593,0.48497,0.43956,0.44501,0.36146,0.38507,0.37781,0.38507,0.41413,0.51222,0.44138,0.41232,0.39052,0.38144,0.46862,0.37599,0.53401,0.39597,0.37054,0.36327,0.36872,0.34329,0.48316,0.43048,0.43411,0.48679,0.41413,0.40687,0.40868,0.46499,0.35783,0.32331,0.41958,0.41958,0.4105,0.33785,0.4323,0.37236,0.35056,0.41595,0.49405,0.38689,0.44683,0.34329,0.43775,0.44683,0.46681,0.36691,0.35419,0.40142,0.36872,0.42322,0.36872,0.31787,0.4214,0.36146,0.37599,0.37962,0.38144,0.35601,0.41232,0.39597,0.35601,0.44683,0.39415,0.41232,0.35964,0.35238,0.4432,0.43956,0.44683,0.47407,0.40505,0.3887,0.41958,0.33421,0.40868,0.41958,0.41595,0.39779,0.34511,0.34874,0.41232,0.45773,0.46681,0.48134,0.37417,0.39779,0.35783,0.42866,0.3887,0.44683,0.44501,0.37599,0.4214,0.43048,0.42503,0.41958,0.44683,0.37417,0.35419,0.30878,0.35783,0.3324,0.3887,0.34874,0.36691,0.37236,0.40142,0.41413,0.34148,0.36327,0.39597,0.34874,0.36146,0.37962,0.35238,0.4214,0.40505,0.37962,0.40323,0.45591,0.32513,0.4323,0.41232,0.45228,0.38325,0.34329,0.47226,0.42503,0.39415,0.45046,0.45409,0.41232,0.39597,0.41958,0.45591,0.4214,0.29244,0.43775,0.45409,0.45954,0.33058,0.3887,0.45954,0.46499,0.44864,0.38507,0.51403,0.43048,0.50858
CML228,0.37781,0.42322,0.4214,0.42866,0.37962,0.29425,0.46136,0.36146,0.41777,0.44683,0.42866,0.53765,0.2997,0.33058,0.28699,0.29244,0.42322,0.31242,0.34148,0.27427,0.25066,0.39052,0.4214,0.31423,0.35419,0.38689,0.37962,0.2325,0.46862,0.27609,0.38507,0.32695,0.41232,0.33785,0.42503,0.36509,0.31423,0.26701,0.24158,0.23794,0.41958,0.39052,0.39779,0.41232,0.2888,0.37417,0.37962,0.38507,0.3887,0.34874,0.33603,0.35056,0.45591,0.35783,0.33966,0.33058,0.33785,0.30515,0.45228,0.44864,0.34148,0.3324,0.35419,0.36146,0.31787,0.33785,0.45228,0.4105,0.45954,0.43775,0.43956,0.52675,0.4214,0.45773,0.43411,1.01899,0.42503,0.24521,0.47589,0.47771,0.48497,0.45409,0.45228,0.52493,0.47226,0.43048,0.39415,0.47226,0.34148,0.41232,0.37417,0.40323,0.40687,0.41232,0.44683,0.49769,0.45591,0.43956,0.51767,0.51222,0.48497,0.49042,0.48134,0.4214,0.38689,0.38689,0.29244,0.34693,0.38689,0.38507,0.38325,0.36327,0.45591,0.34693,0.45046,0.42685,0.45228,0.35964,0.41595,0.37054,0.34693,0.39597,0.39779,0.32876,0.4432,0.39779,0.40505,0.34693,0.50132,0.3996,0.28335,0.3996,0.38689,0.31968,0.57216,0.57942,0.65934,0.54128,0.6212,0.48679,0.48497,0.42866,0.34148,0.36146,0.39234,0.35783,0.36327,0.29789,0.48316,0.37599,0.37781,0.3215,0.34693,0.38325,0.39234,0.37236,0.43048,0.36509,0.49042,0.41232,0.35783,0.3324,0.34329,0.39779,0.22886,0.35419,0.42685,0.34148,0.42685,0.42685,0.37236,0.37054,0.40868,0.4432,0.37236,0.38144,0.4105,0.39234,0.39234,0.2888,0.44864,0.44683,0.49405,0.51767,0.43411,0.49224,0.31968,0.2107,0.36691,0.35419,0.39415,0.35056,0.28699,0.25974,0.38325,0.43775,0.43411,0.51222,0.32331,0.39052,0.37781,0.43593,0.41232,0.42503,0.44683,0.42503,0.4432,0.46862,0.41595,0.42322,0.44501,0.3106,0.32695,0.35964,0.3324,0.29789,0.4432,0.39597,0.33058,0.33603,0.36691,0.39415,0.2888,0.36872,0.36691,0.3996,0.26337,0.37236,0.36146,0.35056,0.46318,0.34329,0.37962,0.38507,0.4323,0.40868,0.39234,0.4995,0.43775,0.34693,0.47407,0.45228,0.33058,0.47589,0.44864,0.43048,0.37781,0.40142,0.40687,0.35056,0.30515,0.40142,0.39415,0.40868,0.34693,0.35601,0.45954,0.44683,0.37781,0.37599,0.36509,0.36691,0.41595
CML238,0.44864,0.42503,0.4323,0.40323,0.39052,0.3324,0.41595,0.41413,0.45591,0.40505,0.41958,0.5213,0.33421,0.37781,0.34511,0.38507,0.40687,0.38689,0.2997,0.30515,0.3324,0.42866,0.42685,0.36872,0.39234,0.38144,0.41232,0.30878,0.41413,0.33966,0.48134,0.47226,0.41958,0.30152,0.45409,0.42322,0.37054,0.32876,0.31787,0.3215,0.42322,0.46136,0.42866,0.4214,0.43411,0.43775,0.43048,0.40142,0.45409,0.34329,0.35964,0.44501,0.47226,0.46136,0.40868,0.42322,0.41232,0.4214,0.42685,0.46499,0.33603,0.34874,0.34874,0.37781,0.33058,0.40505,0.52675,0.50858,0.55763,0.50132,0.53583,0.58669,0.47952,0.51222,0.47771,0.42503,1.00082,0.28154,0.45773,0.49224,0.49224,0.4323,0.47044,0.4432,0.46681,0.45591,0.5322,0.47952,0.50132,0.45591,0.36146,0.4995,0.50858,0.50314,0.47226,0.53583,0.47407,0.46136,0.49769,0.52856,0.45046,0.47407,0.42685,0.36327,0.46136,0.35783,0.43956,0.37962,0.42503,0.40142,0.42503,0.40323,0.46681,0.42322,0.4323,0.48134,0.43411,0.32876,0.40142,0.41958,0.35964,0.41413,0.47226,0.38689,0.40505,0.44138,0.51403,0.44501,0.46318,0.41777,0.38144,0.44864,0.34148,0.38144,0.46136,0.45773,0.44501,0.4995,0.37962,0.49042,0.49587,0.47407,0.31423,0.37236,0.38689,0.43956,0.40142,0.33603,0.47771,0.39415,0.41595,0.46318,0.46499,0.46318,0.34874,0.38325,0.5104,0.37417,0.44683,0.3106,0.38507,0.38689,0.35238,0.37599,0.30152,0.35783,0.4105,0.38689,0.40323,0.43956,0.45409,0.32876,0.4323,0.44501,0.38507,0.35783,0.38689,0.40142,0.36691,0.35419,0.51948,0.51222,0.56308,0.49769,0.50858,0.4886,0.40142,0.34693,0.39234,0.38144,0.39415,0.39415,0.32513,0.33785,0.40868,0.55944,0.48134,0.49405,0.35056,0.4214,0.46499,0.51222,0.4886,0.55036,0.53401,0.44864,0.48134,0.49587,0.45773,0.46136,0.47044,0.38144,0.42866,0.33058,0.35419,0.31605,0.47589,0.36872,0.36691,0.34511,0.40323,0.44138,0.32513,0.3215,0.37962,0.33966,0.34148,0.39779,0.38325,0.4432,0.41777,0.39234,0.43411,0.41413,0.33421,0.3887,0.45228,0.46318,0.44683,0.37236,0.49042,0.5104,0.48316,0.4886,0.45409,0.4432,0.38689,0.40142,0.42322,0.36509,0.25793,0.42503,0.46318,0.45954,0.35601,0.35601,0.47226,0.44683,0.36146,0.38144,0.4214,0.43411,0.42866
